,ZIP3,exit_2007,exit_2008,exit_2015,exit_2016,exit_2006_2016
405,493,0.0,0.0,0.0,0.0,0.0
406,494,0.0,0.0,-1.0,0.0,-1.0
407,495,0.0,0.0,0.0,0.0,-2.0
408,496,-2.0,0.0,0.0,-1.0,-2.0
409,497,0.0,0.0,0.0,0.0,-2.0
410,498,-2.0,-1.0,0.0,0.0,-5.0
411,499,0.0,0.0,0.0,0.0,-2.0
412,500,0.0,-1.0,0.0,-1.0,-4.0
413,501,0.0,0.0,0.0,-1.0,-4.0
414,502,-1.0,0.0,0.0,0.0,-4.0
415,503,0.0,0.0,0.0,0.0,-1.0
416,504,-2.0,0.0,0.0,0.0,-2.0
417,505,0.0,0.0,-1.0,0.0,-2.0
418,506,-1.0,-1.0,0.0,0.0,-3.0
419,507,0.0,0.0,0.0,0.0,-2.0
420,510,-1.0,0.0,0.0,0.0,0.0
421,511,0.0,0.0,0.0,0.0,-2.0
422,512,0.0,0.0,0.0,0.0,0.0
423,513,0.0,0.0,0.0,-1.0,-1.0
424,514,0.0,0.0,0.0,0.0,0.0
425,515,0.0,0.0,0.0,0.0,-1.0
426,516,0.0,0.0,0.0,0.0,-1.0
427,520,0.0,0.0,0.0,0.0,-1.0
428,521,0.0,-1.0,0.0,0.0,-1.0
429,522,0.0,0.0,0.0,-1.0,-2.0
430,523,0.0,0.0,0.0,0.0,-1.0
431,524,0.0,0.0,0.0,0.0,0.0
432,525,0.0,-1.0,-1.0,0.0,-2.0
433,526,0.0,0.0,0.0,-1.0,-1.0
434,527,0.0,0.0,0.0,0.0,-1.0
435,528,0.0,-1.0,0.0,0.0,-1.0
436,530,0.0,0.0,-1.0,-1.0,-4.0
437,531,0.0,-1.0,-1.0,-1.0,-8.0
438,532,0.0,0.0,0.0,0.0,0.0
439,535,-2.0,-1.0,0.0,-1.0,-9.0
440,537,0.0,-1.0,0.0,0.0,-1.0
441,538,0.0,0.0,0.0,0.0,0.0
442,539,-3.0,-2.0,0.0,0.0,-7.0
443,540,0.0,0.0,-1.0,0.0,-1.0
444,541,0.0,0.0,-2.0,0.0,-5.0
445,542,0.0,0.0,0.0,0.0,-1.0
446,543,0.0,0.0,0.0,0.0,-1.0
447,544,-1.0,-2.0,0.0,-2.0,-6.0
448,545,-1.0,0.0,0.0,0.0,-4.0
449,546,0.0,0.0,0.0,0.0,-6.0
450,547,0.0,0.0,0.0,0.0,-1.0
451,548,0.0,-3.0,-1.0,0.0,-6.0
452,549,-1.0,-1.0,0.0,0.0,-7.0
453,550,-4.0,-1.0,-1.0,0.0,-9.0
454,551,0.0,0.0,0.0,0.0,-1.0
455,553,-2.0,-1.0,0.0,0.0,-7.0
456,554,0.0,0.0,0.0,0.0,-2.0
457,556,0.0,0.0,0.0,0.0,0.0
458,557,0.0,0.0,0.0,0.0,0.0
459,558,0.0,0.0,0.0,0.0,-1.0
460,559,-1.0,0.0,0.0,0.0,-4.0
461,560,-1.0,0.0,0.0,0.0,-5.0
462,561,-2.0,0.0,0.0,-1.0,-4.0
463,562,-1.0,0.0,0.0,-1.0,-4.0
464,563,0.0,-1.0,-1.0,-1.0,-5.0
465,564,0.0,-1.0,0.0,0.0,-1.0
466,565,-1.0,0.0,-2.0,0.0,-1.0
467,566,0.0,-1.0,0.0,0.0,-1.0
468,567,-1.0,0.0,-1.0,0.0,-2.0
469,570,-1.0,-1.0,0.0,0.0,-1.0
470,571,-1.0,0.0,0.0,-1.0,-1.0
471,572,0.0,-2.0,0.0,0.0,0.0
472,573,0.0,-1.0,0.0,0.0,-1.0
473,574,-1.0,0.0,0.0,-1.0,-2.0
474,575,0.0,-1.0,0.0,0.0,-4.0
475,576,0.0,-1.0,0.0,0.0,-1.0
476,577,0.0,0.0,0.0,0.0,0.0
477,580,-1.0,0.0,-1.0,0.0,-2.0
478,581,0.0,0.0,0.0,0.0,0.0
479,582,0.0,0.0,0.0,0.0,-1.0
480,583,0.0,0.0,-1.0,0.0,-2.0
481,584,0.0,0.0,0.0,-1.0,-1.0
482,585,0.0,0.0,-1.0,0.0,-1.0
483,586,0.0,0.0,-1.0,0.0,0.0
484,587,0.0,-1.0,0.0,0.0,-1.0
485,588,0.0,0.0,0.0,-1.0,-1.0
486,590,0.0,0.0,0.0,0.0,0.0
487,591,0.0,0.0,0.0,0.0,0.0
488,592,0.0,0.0,0.0,0.0,0.0
489,593,0.0,0.0,0.0,0.0,0.0
490,594,0.0,-1.0,0.0,0.0,-1.0
491,595,0.0,0.0,0.0,0.0,-1.0
492,596,0.0,0.0,0.0,0.0,-1.0
493,597,0.0,-1.0,0.0,0.0,-1.0
494,598,0.0,0.0,0.0,0.0,-1.0
495,599,0.0,0.0,0.0,0.0,-1.0
496,600,0.0,-1.0,-1.0,0.0,-1.0
497,601,-1.0,0.0,0.0,0.0,-2.0
498,604,-1.0,-2.0,-1.0,0.0,-4.0
499,605,0.0,-2.0,0.0,0.0,-5.0
500,606,0.0,0.0,0.0,0.0,-2.0
501,608,0.0,0.0,0.0,0.0,0.0
502,609,0.0,0.0,0.0,0.0,-2.0
503,610,-1.0,-1.0,-2.0,-1.0,-11.0
504,611,0.0,-1.0,0.0,0.0,-4.0
505,612,0.0,0.0,0.0,0.0,-2.0
506,613,-2.0,0.0,0.0,0.0,-7.0
507,614,-2.0,0.0,0.0,0.0,-6.0
508,615,0.0,0.0,0.0,-2.0,-2.0
509,616,0.0,0.0,0.0,0.0,0.0
510,617,0.0,0.0,-1.0,-1.0,-5.0
511,618,0.0,0.0,0.0,-3.0,-4.0
512,619,0.0,-1.0,0.0,0.0,-3.0
513,620,0.0,0.0,0.0,0.0,-2.0
514,622,0.0,0.0,0.0,-1.0,-4.0
515,623,-1.0,0.0,0.0,0.0,-1.0
516,624,-2.0,0.0,0.0,0.0,-3.0
517,625,-1.0,0.0,0.0,0.0,-3.0
518,626,-1.0,-1.0,0.0,-1.0,-5.0
519,627,0.0,0.0,0.0,0.0,-2.0
520,628,-1.0,0.0,0.0,-2.0,-6.0
521,629,0.0,0.0,0.0,0.0,-2.0
522,630,0.0,0.0,0.0,0.0,-2.0
523,631,0.0,0.0,-2.0,-1.0,-3.0
524,633,-2.0,-1.0,0.0,0.0,-4.0
525,634,0.0,-1.0,0.0,-1.0,-2.0
526,635,0.0,0.0,0.0,0.0,-2.0
527,636,0.0,-1.0,0.0,0.0,-3.0
528,637,-1.0,-1.0,0.0,0.0,-2.0
529,638,0.0,0.0,0.0,0.0,-5.0
530,639,0.0,0.0,0.0,0.0,-1.0
531,640,0.0,-1.0,0.0,-1.0,-6.0
532,641,0.0,-2.0,0.0,-1.0,-5.0
533,644,0.0,-1.0,-1.0,0.0,-6.0
534,645,0.0,0.0,0.0,0.0,0.0
535,646,0.0,0.0,0.0,0.0,0.0
536,647,0.0,0.0,-2.0,-1.0,-3.0
537,648,0.0,-1.0,0.0,0.0,-5.0
538,650,0.0,0.0,0.0,0.0,0.0
539,651,0.0,-1.0,0.0,0.0,-1.0
540,652,0.0,0.0,0.0,0.0,-1.0
541,653,-1.0,-1.0,0.0,0.0,-4.0
542,654,0.0,0.0,0.0,0.0,0.0
543,655,0.0,0.0,0.0,0.0,-3.0
544,656,0.0,0.0,-1.0,0.0,-2.0
545,657,0.0,0.0,0.0,-1.0,-5.0
546,658,-2.0,0.0,0.0,0.0,-3.0
547,660,-1.0,0.0,-2.0,0.0,-3.0
548,661,0.0,0.0,-1.0,0.0,-2.0
549,664,0.0,0.0,0.0,0.0,-2.0
550,665,-1.0,-1.0,0.0,0.0,-5.0
551,666,0.0,0.0,0.0,0.0,0.0
552,667,-1.0,0.0,0.0,0.0,-2.0
553,668,0.0,-1.0,0.0,0.0,-2.0
554,669,-1.0,0.0,0.0,0.0,-4.0
555,670,0.0,-1.0,0.0,-1.0,-4.0
556,671,-1.0,0.0,0.0,-1.0,-3.0
557,672,0.0,0.0,0.0,0.0,-2.0
558,673,0.0,0.0,0.0,0.0,-2.0
559,674,0.0,0.0,0.0,0.0,-4.0
560,675,-2.0,0.0,0.0,0.0,-3.0
561,676,0.0,0.0,0.0,0.0,-3.0
562,677,0.0,-1.0,-1.0,0.0,-2.0
563,678,-1.0,-1.0,-1.0,0.0,-8.0
564,679,0.0,-1.0,0.0,0.0,-1.0
565,680,-2.0,0.0,0.0,0.0,-3.0
566,681,0.0,0.0,0.0,0.0,-1.0
567,682,0.0,0.0,0.0,0.0,0.0
568,683,0.0,-1.0,-1.0,0.0,-3.0
569,684,0.0,0.0,-1.0,0.0,-1.0
570,685,0.0,0.0,0.0,0.0,0.0
571,686,0.0,0.0,0.0,0.0,0.0
572,687,-1.0,-2.0,0.0,0.0,-5.0
573,688,-1.0,-1.0,0.0,0.0,-2.0
574,689,0.0,0.0,0.0,0.0,0.0
575,690,0.0,-1.0,0.0,-1.0,-2.0
576,691,0.0,0.0,0.0,-1.0,-4.0
577,692,0.0,0.0,-1.0,0.0,0.0
578,693,0.0,0.0,0.0,0.0,-2.0
579,700,-2.0,0.0,0.0,0.0,-5.0
580,701,-3.0,0.0,-2.0,0.0,-3.0
581,703,-4.0,-1.0,-1.0,-1.0,-7.0
582,704,0.0,-1.0,0.0,0.0,-6.0
583,705,-4.0,-2.0,-1.0,-1.0,-13.0
584,706,-3.0,0.0,0.0,-2.0,-7.0
585,707,-1.0,-1.0,0.0,0.0,-5.0
586,708,0.0,-1.0,0.0,0.0,-1.0
587,710,-1.0,0.0,-1.0,0.0,-7.0
588,711,0.0,0.0,0.0,0.0,-2.0
589,712,-2.0,0.0,0.0,-1.0,-6.0
590,713,0.0,0.0,0.0,-1.0,-2.0
591,714,0.0,0.0,0.0,-1.0,-6.0
592,716,-1.0,0.0,0.0,0.0,-3.0
593,717,0.0,-1.0,-1.0,0.0,-2.0
594,718,-2.0,0.0,0.0,0.0,-8.0
595,719,0.0,0.0,0.0,-1.0,-3.0
596,720,0.0,0.0,0.0,-1.0,-4.0
597,721,0.0,0.0,-1.0,-1.0,-2.0
598,722,0.0,0.0,0.0,-1.0,-2.0
599,723,-3.0,-2.0,0.0,-1.0,-9.0
600,724,0.0,0.0,0.0,-1.0,-2.0
601,725,0.0,0.0,0.0,0.0,-1.0
602,726,0.0,0.0,0.0,0.0,-2.0
603,727,0.0,0.0,-1.0,0.0,-2.0
604,728,0.0,-1.0,0.0,0.0,-2.0
605,729,-1.0,0.0,-1.0,0.0,-4.0
606,730,0.0,0.0,0.0,0.0,-7.0
607,731,0.0,-1.0,0.0,0.0,-2.0
608,734,0.0,0.0,0.0,0.0,0.0
609,735,0.0,-1.0,0.0,-1.0,-4.0
610,736,0.0,-1.0,-1.0,0.0,-3.0
611,737,-1.0,0.0,0.0,-1.0,-2.0
612,738,0.0,0.0,0.0,0.0,0.0
613,739,0.0,0.0,0.0,0.0,-5.0
614,740,-2.0,0.0,-1.0,0.0,-6.0
615,741,0.0,-1.0,0.0,-1.0,-1.0
616,743,0.0,-2.0,0.0,-1.0,-6.0
617,744,-1.0,-2.0,0.0,-1.0,-4.0
618,745,-1.0,0.0,-1.0,-1.0,-5.0
619,746,-1.0,0.0,0.0,0.0,-1.0
620,747,0.0,-2.0,0.0,0.0,-3.0
621,748,-1.0,-1.0,0.0,-1.0,-5.0
622,749,-2.0,-1.0,0.0,0.0,-4.0
623,750,0.0,-1.0,-1.0,-1.0,-6.0
624,751,-2.0,0.0,0.0,-2.0,-9.0
625,752,0.0,0.0,0.0,0.0,-2.0
626,754,-2.0,0.0,-1.0,-1.0,-9.0
627,755,-1.0,0.0,-1.0,-1.0,-4.0
628,756,-2.0,-1.0,-2.0,-1.0,-5.0
629,757,0.0,-2.0,0.0,-1.0,-4.0
630,758,-2.0,0.0,-2.0,-1.0,-5.0
631,759,-3.0,-1.0,0.0,-3.0,-8.0
632,760,-1.0,-2.0,0.0,-1.0,-6.0
633,761,0.0,-1.0,0.0,-1.0,-2.0
634,762,-1.0,-1.0,-1.0,-1.0,-8.0
635,763,0.0,0.0,-1.0,0.0,-2.0
636,764,0.0,0.0,0.0,0.0,-2.0
637,765,-1.0,-1.0,0.0,0.0,-6.0
638,766,-1.0,-1.0,0.0,0.0,-4.0
639,767,0.0,0.0,0.0,0.0,-1.0
640,768,0.0,0.0,-1.0,-1.0,-4.0
641,769,-1.0,-1.0,0.0,-1.0,-5.0
642,770,-1.0,-3.0,-1.0,-1.0,-13.0
643,773,-1.0,-1.0,0.0,0.0,-8.0
644,774,-3.0,-2.0,0.0,0.0,-8.0
645,775,-2.0,-5.0,-3.0,-2.0,-11.0
646,776,0.0,0.0,0.0,0.0,-4.0
647,777,0.0,-1.0,0.0,0.0,-1.0
648,778,-1.0,-2.0,-1.0,-2.0,-4.0
649,779,0.0,0.0,0.0,-1.0,-5.0
650,780,0.0,-1.0,-2.0,-1.0,-12.0
651,781,0.0,-1.0,0.0,0.0,-3.0
652,782,0.0,0.0,0.0,0.0,-1.0
653,783,-2.0,0.0,-1.0,-6.0,-8.0
654,784,0.0,0.0,0.0,0.0,0.0
655,785,-1.0,0.0,0.0,-1.0,-6.0
656,786,0.0,0.0,-3.0,-2.0,-8.0
657,787,0.0,0.0,-1.0,0.0,-1.0
658,788,-1.0,-1.0,-1.0,0.0,-5.0
659,789,-1.0,-1.0,-1.0,0.0,-3.0
660,790,-1.0,-2.0,-3.0,-1.0,-14.0
661,791,-1.0,-1.0,0.0,0.0,-3.0
662,792,-1.0,-1.0,0.0,-1.0,-6.0
663,793,0.0,0.0,0.0,0.0,-3.0
664,794,-1.0,-1.0,0.0,0.0,-2.0
665,795,-1.0,0.0,0.0,-1.0,-4.0
666,796,0.0,0.0,0.0,0.0,0.0
667,797,0.0,-1.0,-1.0,-5.0,-9.0
668,798,-1.0,-1.0,0.0,0.0,-1.0
669,799,0.0,-1.0,0.0,0.0,-2.0
670,800,0.0,0.0,0.0,0.0,-4.0
671,801,-1.0,0.0,0.0,0.0,-2.0
672,802,0.0,0.0,0.0,0.0,-3.0
673,804,0.0,-1.0,0.0,0.0,-1.0
674,805,0.0,0.0,0.0,0.0,-2.0
675,806,0.0,-1.0,-2.0,0.0,-4.0
676,807,-2.0,0.0,-1.0,0.0,-4.0
677,808,-1.0,0.0,0.0,0.0,-4.0
678,809,0.0,0.0,0.0,0.0,-1.0
679,810,-1.0,0.0,0.0,-1.0,-8.0
680,811,0.0,0.0,0.0,-1.0,-3.0
681,812,0.0,0.0,0.0,0.0,-3.0
682,813,0.0,0.0,0.0,0.0,-1.0
683,814,0.0,0.0,0.0,0.0,0.0
684,815,0.0,0.0,-1.0,-1.0,-2.0
685,816,0.0,0.0,0.0,0.0,-1.0
686,820,0.0,-1.0,0.0,-1.0,-2.0
687,822,-1.0,0.0,0.0,0.0,-1.0
688,823,0.0,0.0,-1.0,0.0,-3.0
689,824,-1.0,-1.0,0.0,0.0,-3.0
690,825,-1.0,-1.0,0.0,0.0,-2.0
691,826,-2.0,-1.0,0.0,0.0,-3.0
692,827,0.0,0.0,0.0,0.0,0.0
693,828,0.0,0.0,0.0,0.0,-2.0
694,829,-1.0,0.0,0.0,0.0,-1.0
695,830,0.0,0.0,0.0,0.0,0.0
696,831,0.0,0.0,0.0,0.0,0.0
697,832,-1.0,-3.0,-2.0,0.0,-6.0
698,833,0.0,0.0,0.0,-2.0,-4.0
699,834,0.0,-1.0,0.0,-1.0,-3.0
700,835,-1.0,0.0,0.0,0.0,-1.0
701,836,0.0,-1.0,0.0,-1.0,-1.0
702,837,0.0,0.0,0.0,0.0,0.0
703,838,0.0,0.0,0.0,-1.0,-3.0
704,840,-1.0,0.0,0.0,0.0,-2.0
705,841,0.0,0.0,0.0,0.0,-1.0
706,843,-1.0,0.0,-1.0,0.0,-2.0
707,844,0.0,0.0,-1.0,0.0,-1.0
708,845,0.0,0.0,-2.0,0.0,-2.0
709,846,0.0,0.0,0.0,0.0,-2.0
710,847,0.0,-1.0,0.0,0.0,-5.0
711,850,0.0,0.0,0.0,0.0,-1.0
712,851,0.0,0.0,0.0,0.0,0.0
713,852,0.0,0.0,0.0,0.0,0.0
714,853,-1.0,-1.0,0.0,0.0,-4.0
715,855,0.0,0.0,0.0,0.0,0.0
716,856,-1.0,0.0,0.0,0.0,-2.0
717,857,0.0,0.0,0.0,0.0,-1.0
718,860,-1.0,0.0,-1.0,0.0,-4.0
719,863,0.0,0.0,0.0,0.0,-1.0
720,864,0.0,0.0,0.0,-1.0,-1.0
721,865,0.0,0.0,0.0,0.0,0.0
722,870,-1.0,0.0,0.0,0.0,-1.0
723,871,-1.0,0.0,0.0,0.0,-2.0
724,873,0.0,0.0,0.0,0.0,-1.0
725,874,0.0,0.0,0.0,0.0,-1.0
726,875,-1.0,0.0,0.0,0.0,-2.0
727,877,-1.0,-1.0,0.0,0.0,-4.0
728,878,0.0,0.0,0.0,0.0,-2.0
729,879,0.0,0.0,0.0,0.0,-1.0
730,880,0.0,0.0,0.0,-1.0,-10.0
731,881,-1.0,0.0,0.0,0.0,-4.0
732,882,0.0,0.0,0.0,-2.0,-11.0
733,883,0.0,-1.0,-1.0,0.0,-8.0
734,884,-1.0,0.0,0.0,0.0,-8.0
735,890,0.0,-1.0,0.0,0.0,-5.0
736,891,-1.0,-1.0,0.0,0.0,-3.0
737,893,0.0,0.0,0.0,0.0,0.0
738,894,0.0,-1.0,-1.0,-1.0,-5.0
739,895,0.0,0.0,-1.0,0.0,-1.0
740,898,0.0,0.0,0.0,0.0,0.0
741,900,0.0,0.0,-2.0,0.0,0.0
742,902,0.0,0.0,0.0,-1.0,-2.0
743,906,-1.0,-1.0,0.0,0.0,-2.0
744,907,0.0,0.0,0.0,0.0,0.0
745,908,0.0,0.0,-1.0,-1.0,-2.0
746,913,-1.0,0.0,0.0,0.0,-3.0
747,917,0.0,-1.0,-1.0,0.0,-2.0
748,919,0.0,-1.0,0.0,0.0,-2.0
749,920,0.0,0.0,0.0,-2.0,-2.0
750,921,0.0,0.0,0.0,0.0,0.0
751,922,-1.0,-2.0,-1.0,-1.0,-6.0
752,923,0.0,-4.0,-3.0,0.0,-10.0
753,925,0.0,0.0,0.0,0.0,-2.0
754,928,-2.0,0.0,0.0,0.0,-2.0
755,930,0.0,-1.0,0.0,0.0,-2.0
756,932,-1.0,-1.0,0.0,0.0,-4.0
757,933,0.0,0.0,0.0,-1.0,-2.0
758,934,0.0,0.0,0.0,0.0,-2.0
759,935,0.0,0.0,0.0,0.0,-4.0
760,936,0.0,-1.0,0.0,-1.0,-4.0
761,937,0.0,0.0,0.0,0.0,-1.0
762,939,0.0,0.0,0.0,0.0,0.0
763,940,0.0,0.0,0.0,0.0,-1.0
764,945,0.0,0.0,0.0,0.0,-5.0
765,946,0.0,0.0,0.0,0.0,0.0
766,948,0.0,0.0,0.0,0.0,0.0
767,950,0.0,0.0,0.0,0.0,0.0
768,951,0.0,0.0,0.0,0.0,0.0
769,952,0.0,0.0,0.0,0.0,0.0
770,953,0.0,0.0,0.0,0.0,-3.0
771,954,-1.0,0.0,0.0,-1.0,-3.0
772,955,0.0,0.0,0.0,0.0,-1.0
773,956,0.0,0.0,-1.0,0.0,-2.0
774,957,0.0,0.0,0.0,0.0,0.0
775,958,-1.0,0.0,0.0,0.0,-1.0
776,959,0.0,-1.0,0.0,0.0,-2.0
777,960,0.0,0.0,0.0,-1.0,0.0
778,961,0.0,0.0,0.0,0.0,0.0
779,970,0.0,0.0,0.0,0.0,-2.0
780,971,0.0,0.0,0.0,0.0,-1.0
781,972,0.0,0.0,0.0,0.0,-1.0
782,973,0.0,0.0,0.0,0.0,-1.0
783,974,-1.0,0.0,0.0,0.0,-2.0
784,975,0.0,0.0,0.0,0.0,0.0
785,976,0.0,0.0,0.0,0.0,-3.0
786,977,0.0,0.0,0.0,0.0,0.0
787,978,-1.0,-1.0,0.0,0.0,-2.0
788,979,-1.0,0.0,0.0,0.0,-2.0
789,980,0.0,0.0,0.0,0.0,-1.0
790,981,0.0,-1.0,0.0,0.0,-3.0
791,982,-1.0,0.0,-1.0,0.0,-3.0
792,983,0.0,0.0,0.0,0.0,0.0
793,984,0.0,0.0,0.0,0.0,0.0
794,985,0.0,0.0,-1.0,0.0,-1.0
795,986,0.0,0.0,0.0,0.0,0.0
796,988,0.0,0.0,0.0,0.0,-1.0
797,989,0.0,0.0,0.0,-1.0,-4.0
798,990,0.0,0.0,0.0,0.0,0.0
799,991,-1.0,-1.0,0.0,0.0,-2.0
800,992,0.0,0.0,0.0,-1.0,-1.0
801,993,0.0,-1.0,-1.0,0.0,-2.0
802,995,0.0,0.0,0.0,0.0,0.0
803,996,0.0,0.0,0.0,0.0,0.0
804,997,0.0,0.0,0.0,0.0,-2.0
805,998,0.0,0.0,0.0,0.0,0.0
